x,y,z,t,Z0,theta,eta,P,g1,g2,h1,h2,time_phase_C2,time_phase_C3,Z0_x,Z0_y,Z0_grad_norm
24.242753659958876,34.931159481553294,83.59315,15292799.783706665,71.61668,1.8786894e-06,-6.3769735e-06,-0.44037282,-0.42398137,-0.004250625,0.12314246,0.24366379,0.1083418,0.5467233,-0.23788531,-0.026252912,0.23932956
24.275362351941567,35.02173896397893,79.32639,7689599.742507935,72.12466,0.0014535186,7.063198e-05,0.26829296,-2.4018898,-0.22198257,0.25995332,0.26653138,0.11138773,0.48319927,-0.14162488,-0.020170955,0.1430541
24.75362311542571,35.148550251468535,82.31272,8726399.99742508,72.73199,-0.00017564026,-4.097432e-05,-0.3030384,2.7268798,-0.58510417,-0.081884794,0.291592,0.17903772,0.11014353,0.20643464,-0.05824489,0.21449412
24.068840433535758,35.17753635462667,82.62194,12700799.969100952,71.73811,-3.8949325e-05,1.0415128e-05,-0.16385078,-0.4522425,0.18443164,0.24822712,0.30177784,-0.14509115,0.014676936,-0.110571004,0.05792756,0.12482608
24.152173912100075,34.942029039701325,85.189964,7948799.943351746,73.223495,1.780327e-05,-2.0679605e-05,-0.01135397,-1.8780396,-1.0142442,0.2833754,0.5268994,-0.20860174,-0.1624625,-0.23949623,-0.1187804,0.26733357
24.822463669968496,35.11956556932083,79.471794,15551999.984550476,72.94009,-0.00048664655,0.0017924119,-0.30304903,-0.75005794,0.4486081,0.27142605,-0.16171023,0.08747621,0.29203066,-0.093896575,0.023394538,0.096767105
24.782608584568965,35.06521774078783,85.492004,11491199.7631073,72.64954,8.659047e-07,-6.171061e-06,-0.0734008,2.7511053,-0.18870205,-0.2772458,-0.39234307,0.33248958,0.32624054,0.15086938,0.03662781,0.15525195
24.40217392316393,35.07246365433351,77.73675,12095999.866104126,72.54548,-0.0070022433,-0.0058008153,-0.1788401,1.7617198,-0.41953367,-0.26334098,-0.13580096,-0.13430217,0.21426377,0.147776,-0.026254162,0.15009005
24.40217392316393,35.07246365433351,77.73675,18143999.79915619,73.42401,0.020044142,0.019427264,-0.002662681,0.30943704,-0.5376515,0.043425567,0.10753587,0.29982966,0.07842688,0.1375834,-0.13760282,0.19458605
24.336956356281394,35.12681217825459,78.56935,4060799.9472141266,72.48557,0.0023048613,0.0007725313,-0.43292028,0.10280028,0.9386653,0.19242287,0.20186177,-0.09769776,-0.25141856,0.0582389,0.14339425,0.15476976
24.85869584610084,35.31159408476158,76.05999,6998399.938201904,76.153755,0.22639553,0.22561327,-0.2231097,1.9286419,-1.1354872,0.040138084,0.44203454,0.5714615,0.19264698,0.16430607,-0.120725945,0.20389026
