u_true,u_pred,v_true,v_pred,date
-0.014701961,-0.017681943,-0.013799674,-0.009947181,2023-03-31
-0.0035826077,-0.0079213325,-0.006714072,-0.016489033,2023-03-28
-0.015232717,-0.035402752,-0.01605539,-0.020842794,2023-04-05
0.003370305,-0.0041887313,0.0075632827,0.011538852,2023-03-10
-0.031818863,-0.0056412425,-0.011835874,-0.0035381727,2023-09-29
0.016028851,0.0103904195,-0.018496871,-0.014175408,2023-07-13
0.048829615,0.023315728,-0.017939577,-0.016517825,2023-08-05
0.047476187,0.020439634,-0.03139426,-0.015630946,2023-07-09
-0.035507623,-0.020337371,-0.02242447,-0.0055063255,2023-04-29
-0.02462711,0.007213574,-0.061833154,-0.022942271,2023-08-31
-0.010880512,-0.004704835,0.028156642,0.015952233,2023-05-28
0.026803212,0.02256332,-0.024653649,-0.02413642,2023-08-24
-0.028608277,-0.024622487,-0.01796636,-0.017083116,2023-04-29
0.014569271,0.012278534,0.019027628,0.012269638,2023-06-07
-0.0055729453,-0.00252801,0.026405144,0.018367026,2023-05-25
0.0014861188,0.009652244,-0.01738228,-0.012979858,2023-06-21
-0.032774225,-0.031856805,-0.012525857,-0.0051685516,2023-04-26
0.0428586,0.02223565,-0.033915352,-0.016461205,2023-08-12
0.024812875,0.006937895,-0.03601184,-0.0081864,2023-07-07
-0.026537834,-0.029588157,-0.0068202233,-0.014200062,2023-04-01
0.01815188,0.020379383,-0.013799674,-0.02049587,2023-07-25
-0.0050156508,-0.011024812,0.005254491,0.01242448,2023-05-20
0.04238092,0.023500707,-0.029218156,-0.005803643,2023-07-06
-0.02635207,-0.014506077,-0.00613024,-0.0038410462,2023-05-01
0.036807977,0.011253159,-0.07430594,-0.030027766,2023-09-04
0.005281029,-0.00014400668,-0.061939307,-0.039835673,2023-09-30
0.04922768,0.020846587,-0.04569815,-0.011268724,2023-07-18
-0.02242447,-0.011395963,-0.021734485,-0.012911897,2023-04-02
0.0100313015,-0.005770905,-0.009872074,-0.0044526905,2023-09-07
0.07871122,0.041540995,-0.045671612,-0.019968309,2023-08-10
-0.005307567,-0.020821443,-0.004803348,-0.024401426,2023-03-08
0.05320836,0.022501517,-0.016479995,-0.0120157115,2023-08-13
0.0059975507,0.009752214,-0.04535316,-0.025625598,2023-08-23
0.033384595,0.016500428,-0.042168617,-0.026134308,2023-08-13
-0.021256804,-0.02693489,-0.02892624,-0.030937273,2023-04-06
0.04471625,0.019443095,-0.035507623,-0.014027856,2023-08-23
0.013640447,0.007109739,-0.022477545,-0.019629974,2023-08-28
0.017621122,0.012748744,-0.0077225096,-0.008995835,2023-08-24
-0.03564031,-0.014659235,-0.018178416,-0.009982854,2023-05-10
-0.026750136,-0.010712156,0.018045727,0.0066915145,2023-06-08
0.04766195,0.019706778,-0.038453322,-0.016143635,2023-08-07
0.004511432,0.002029175,-0.006422156,-0.018709667,2023-09-21
-0.02340637,-0.028570818,-0.006316005,-0.010445578,2023-03-29
0.03051851,0.020587524,0.0049094995,-0.009971978,2023-08-17
-0.023937127,-0.021049267,0.00010615134,0.0035963878,2023-04-10
0.0036622211,0.0016033743,0.012738161,0.0067437496,2023-03-11
-0.033490747,-0.012686266,-0.0029191617,-0.001984721,2023-05-03
0.008916712,0.0031126495,-0.0010084377,-0.009483434,2023-05-24
0.043999728,0.020419843,0.010376293,0.00069630705,2023-06-06
0.026166305,0.014138538,-0.038161404,-0.030311354,2023-08-22
0.011782798,0.0018107276,0.0020964888,-0.009411827,2023-05-16
0.037657186,0.020087998,-0.01666576,-0.011876177,2023-07-13
0.04471625,0.019363424,-0.015232717,-0.016559705,2023-08-14
0.009394393,0.010432137,-0.0055198697,-0.011815149,2023-05-27
0.014781574,0.0058847647,-0.039249457,-0.017243907,2023-09-14
0.022716386,0.010473438,-0.04054981,-0.014939118,2023-06-27
0.044530485,0.019608008,-0.016745374,-0.016386341,2023-08-13
0.036675286,0.011770377,-0.076482035,-0.03016736,2023-09-03
-0.014834649,-0.017417042,-0.012021639,-0.0054703634,2023-04-16
-0.009633234,-0.0226613,-0.0032906914,-0.005699996,2023-03-15
-0.018841863,-0.012551138,0.033994965,0.021419212,2023-05-23
0.034525722,0.006327225,-0.05503947,-0.018874455,2023-09-12
-0.050050355,-0.02912555,0.04129287,0.01626927,2023-05-24
0.04986459,0.023822056,-0.021734485,-0.016943075,2023-08-09
-0.026537834,-0.019352632,-0.013321993,-0.009472061,2023-05-15
0.0024680186,0.006561864,0.011437806,0.03202366,2023-03-25
-0.033703048,-0.022717172,0.0015126566,-0.0010821428,2023-04-21
-0.029722374,-0.026073432,-0.0024680186,0.0017836802,2023-05-21
0.00992515,0.011549548,-0.048245784,-0.03922706,2023-09-20
-0.02937689,-0.026457733,-0.015372287,-0.014624812,2023-04-21
0.04261976,0.018438835,-0.030969653,-0.016479213,2023-07-23
-0.025396707,-0.022705486,-0.00047768102,-0.007869381,2023-05-11
-0.035109553,-0.03176362,-0.028528173,-0.03805152,2023-04-13
0.0037418345,0.002452828,0.0095005445,0.005625421,2023-03-04
0.00063690805,-0.00081247836,0.030651199,0.015400058,2023-06-03
0.019080702,0.024115149,-0.027838187,-0.022721067,2023-07-13
0.008147115,0.004724959,-0.021973327,-0.013751395,2023-09-23
0.02266331,0.014367246,-0.0015126566,-0.004124943,2023-08-19
0.018337643,0.01576997,-0.028952777,-0.021940678,2023-07-26
-0.02526402,-0.006950015,0.019558383,0.0039781723,2023-06-07
-0.027254356,-0.02506894,0.0058383234,0.009127368,2023-05-07
-0.021283343,-0.015759235,-0.03441957,-0.029213525,2023-05-01
0.021177191,0.01640853,-0.012525857,-0.0073001627,2023-08-01
0.044875477,0.019729616,-0.063637726,-0.019389197,2023-07-04
0.022265242,0.006242398,-0.046388134,-0.01794641,2023-07-04
0.022451008,0.014635719,-0.007881736,-0.010435779,2023-08-14
-0.0062629287,0.009591822,-0.015285793,-0.03381353,2023-05-31
0.030040829,0.020917911,-0.024706723,-0.016886547,2023-07-07
0.0041929777,-0.0059778485,0.0031580024,0.028571755,2023-03-10
0.0026537834,-0.0016576704,0.0030253131,0.0001871828,2023-03-11
0.05052804,0.019939108,-0.03176579,-0.019446757,2023-08-11
-0.022981765,-0.023807285,-0.019717611,-0.016426317,2023-03-31
0.033406466,0.020745995,-0.045822978,-0.018148582,2023-07-17
-0.012207404,-0.01565325,0.013030076,0.012517759,2023-04-04
0.012791236,0.011056177,-0.012525857,-0.02108036,2023-06-28
-0.019452233,-0.020082435,-0.00870441,-0.0038236082,2023-05-03
-0.027890526,-0.028466893,-0.012354345,-0.011261355,2023-03-27
0.05193454,0.023503594,-0.017780349,-0.01656209,2023-08-06
-0.032615,-0.024442153,-0.012419706,-0.0070974603,2023-04-28
0.03736527,0.02040045,-0.058860917,-0.023909133,2023-07-16
0.0037683726,0.0048746336,0.001433043,0.001442615,2023-03-14
-0.003211078,-0.008215738,-0.005785248,-0.010453874,2023-05-28
-0.026272455,-0.04438439,-0.0064752316,-0.004330972,2023-04-06
0.042566687,0.021720026,-0.016028851,-0.013245538,2023-07-29
0.015975777,0.023352986,-0.00015922701,-0.0026826765,2023-07-13
-0.017594583,-0.038140588,-0.0018045728,-0.0028112251,2023-03-31
-0.026033616,-0.091673166,-0.029801987,-0.066783704,2023-03-23
-0.056578662,-0.0214309,-0.016267693,-0.009925472,2023-04-17
0.019293005,0.01070407,-0.02781165,-0.0075283814,2023-06-22
0.005599483,0.0053663384,0.009129015,0.0060733957,2023-06-12
0.02340637,0.0017221123,-0.03747142,-0.014829975,2023-09-20
0.046228908,0.018451024,-0.031155417,-0.0128767975,2023-06-26
0.041213255,0.022603178,-0.0453797,-0.023336243,2023-07-10
-0.025317093,-0.020075934,-0.02391059,-0.027195957,2023-04-28
0.04861731,0.031246971,-0.0077490476,-0.012004998,2023-08-07
-0.03415419,-0.02639187,-0.00833288,-0.006392775,2023-04-24
0.03394189,0.013250605,-0.030730812,-0.010282485,2023-06-11
0.023008302,0.017394371,-0.015391944,-0.021320011,2023-08-18
-0.013932363,-0.007179467,-0.013799674,-0.025982331,2023-06-14
-0.019558383,0.0013042334,-0.054933317,-0.03080155,2023-09-30
-0.026988978,-0.020644667,0.012313555,0.010023176,2023-05-22
-0.028740475,-0.01089921,-0.01934608,-0.004251426,2023-03-22
-0.007510207,-0.010675291,-0.029191617,-0.030571759,2023-03-25
-0.020195292,-0.027543815,-0.005440256,-0.018136282,2023-03-28
0.027732037,0.02425196,-0.021230267,-0.023430776,2023-08-22
-0.016214617,-0.037077427,-0.011782798,-0.0064835977,2023-05-09
-0.01961146,-0.061000288,-0.019770687,-0.064528525,2023-03-24
-0.02194679,-0.014352785,0.031155417,0.016474511,2023-05-24
-0.009022864,-0.041051954,0.0021230266,0.0063082585,2023-05-02
-0.017249592,-0.018141093,-0.0115439575,-0.010960162,2023-04-09
0.034499183,0.009321827,-0.049307298,-0.019117571,2023-06-30
-0.011437806,-0.016908055,0.0073509803,0.005467606,2023-05-17
-0.014728498,-0.022221697,-0.02144257,-0.020899236,2023-04-09
-0.03208424,-0.08239516,-0.022477545,-0.048718795,2023-03-27
0.023114454,0.01694833,-0.024361731,-0.008596448,2023-06-30
0.032747686,0.026648648,-0.0151265655,-0.012924533,2023-08-08
0.012738161,0.0031889882,-0.013773136,-0.0067248642,2023-06-15
-0.0061567775,-0.008127959,0.015604246,0.009075946,2023-06-04
0.01165011,0.008009447,-0.0045910454,-0.0032593943,2023-03-14
0.0019903376,0.0071410704,-0.027519735,-0.018594716,2023-06-10
0.03038582,0.02013217,-0.038320635,-0.032814905,2023-08-22
0.029855063,0.012730246,-0.045008168,-0.022577044,2023-09-18
0.05352681,0.022770122,-0.043601662,-0.01895108,2023-07-08
0.025715161,0.013533814,-0.022477545,-0.018350698,2023-06-23
-0.008651334,-0.049561307,-0.0029722375,-0.007115068,2023-03-28
0.024892488,0.012191997,-0.018841863,-0.017000131,2023-06-20
-0.039461758,-0.1168866,5.307567e-05,-0.020572528,2023-04-10
-0.009818999,-0.021205073,-0.0015657322,-0.011899579,2023-03-27
0.005227953,0.0028110854,-0.06804301,-0.025700599,2023-09-15
0.009606696,0.01696126,-0.027413582,-0.01847275,2023-09-19
-0.011835874,-0.015208734,0.0032906914,0.011301747,2023-05-14
0.038453322,0.025162052,-0.018709173,-0.016549326,2023-08-23
-0.019107241,-0.01765457,-0.0120747145,-0.009126883,2023-04-04
0.033092678,0.021822613,-0.024441345,-0.02748479,2023-08-03
-0.015630784,-0.024777519,0.009765923,0.0048785256,2023-05-20
-0.0031049266,0.008176003,-0.0020168754,-0.0050644707,2023-03-02
-0.015524633,-0.020556698,-0.013905825,-0.010761982,2023-04-22
-0.008014426,0.013446768,-0.032853838,-0.028580662,2023-09-30
0.023061378,0.013119534,-0.05859554,-0.026095822,2023-09-02
0.019080702,0.009604385,-0.020248368,-0.0116605945,2023-07-01
0.04078865,0.018820358,-0.02401674,-0.013183586,2023-07-07
0.038002178,0.028352289,-0.07268713,-0.026880223,2023-09-04
0.02720128,0.014669078,-0.03638337,-0.028677367,2023-08-20
-0.011703185,-0.01411104,0.010827436,0.026235454,2023-04-13
0.037312195,0.01896884,-0.049439985,-0.03232211,2023-07-03
0.014516195,0.016018547,-0.010721285,-0.017725907,2023-08-11
0.0015657322,0.008128816,-0.036330294,-0.02299821,2023-09-29
-0.006581383,-0.0055578593,0.016639221,0.013657946,2023-05-22
-0.008439031,-0.13782586,-0.0071652154,-0.09769134,2023-03-06
-0.0062894667,-0.0064532924,-0.0026272456,-0.0032811426,2023-05-20
-0.0032376158,-0.021094518,-0.0027599349,-0.0005036015,2023-05-20
-0.0032906914,-0.005846778,0.0015126566,-0.0023877267,2023-09-25
0.04599007,0.022977654,-0.024839412,-0.015056711,2023-08-10
-0.013136228,-0.020754518,-0.009553621,-0.01714693,2023-04-13
-0.01677191,-0.01945396,0.015630784,0.011125085,2023-05-16
0.030571586,0.018519288,-0.023565596,-0.019529842,2023-06-16
0.02964276,0.024783634,-0.027519735,-0.022070445,2023-08-04
-0.041505173,-0.0299356,-0.02059336,-0.007047251,2023-04-19
-0.042168617,-0.08386687,-0.035773,-0.08715075,2023-04-11
-0.022716386,-0.057097614,-0.012366631,-0.061376117,2023-03-02
0.018682634,0.014244718,-0.013693523,-0.001873076,2023-08-29
-0.0010615133,-0.03710854,-0.017833425,-0.02863133,2023-05-17
-0.0094740065,-0.009970272,-0.0022026403,-0.0011934731,2023-06-04
-0.027121667,-0.010794139,-0.006873299,-0.0021027904,2023-05-07
0.026378607,0.0069292635,-0.028077029,-0.0059456285,2023-07-05
-0.03420727,-0.028297132,-0.0031845402,-0.007842967,2023-04-04
0.033994965,0.01954023,-0.016984213,-0.007385904,2023-07-25
0.030598123,0.01539013,-0.07584513,-0.021394182,2023-09-03
-0.007377518,-0.0069579724,-0.024812875,-0.016197875,2023-09-24
0.035560697,0.018703599,-0.040257894,-0.018164326,2023-07-19
-0.025078254,-0.030023878,-0.0030253131,-0.014525715,2023-03-29
0.024600573,0.014222748,-0.03630376,-0.015506227,2023-07-05
0.0544291,0.02014684,0.014144666,0.00012701377,2023-06-17
0.033145756,0.009616895,-0.057056345,-0.01989444,2023-09-11
-0.029801987,-0.032403573,-0.012658547,-0.00021992438,2023-04-24
0.0054667937,0.0069943145,-0.003688759,-0.0021879561,2023-03-11
-0.031925015,-0.03194996,0.0050687264,0.0046201292,2023-05-05
0.020301443,0.012221801,-0.0059975507,-0.0057710726,2023-08-23
-0.038241018,-0.065017976,-0.02316753,-0.060836658,2023-04-03
-0.030598123,-0.023458848,0.016241154,0.00468703,2023-04-23
0.0032906914,0.004134357,0.018496871,0.0052958233,2023-06-07
0.031633098,0.016735444,-0.05012997,-0.022140779,2023-06-24
0.056180596,0.01726137,-0.03492379,-0.013609238,2023-08-04
0.01862956,0.0056144632,-0.018921476,-0.010101229,2023-06-09
0.044530485,0.018167995,-0.025794774,-0.014114767,2023-07-04
0.019271873,0.012116062,-0.055526733,-0.026331045,2023-08-30
0.031526946,0.02487545,-0.034286883,-0.022377476,2023-07-16
-0.032137316,-0.022009695,-0.009739385,-0.007043224,2023-04-04
0.035374932,0.015384884,-0.040151745,-0.024874344,2023-07-24
-0.0066344584,-0.10849357,-0.0077225096,-0.03173423,2023-03-14
0.034260344,0.02098752,-0.02855471,-0.022132061,2023-07-04
0.050952643,0.017258465,-0.04023136,-0.013095982,2023-06-29
0.022742923,0.023051182,-0.03736527,-0.023486357,2023-07-10
0.013162766,0.017897096,-0.0077490476,-0.015956458,2023-09-19
-0.00031845403,0.011961332,0.0021230266,-0.00039759837,2023-05-31
0.017435357,0.00962376,-0.0074305935,-0.0011661407,2023-06-20
-0.012154328,-0.009579791,0.0063425424,0.005827004,2023-03-23
-0.0072713667,-0.0040822867,0.0063425424,0.008710093,2023-06-07
-0.01666576,-0.015291052,-0.010349755,-0.011776574,2023-04-28
0.03237616,0.025612297,-0.018098803,-0.012501944,2023-06-28
0.021362957,0.027600698,-0.015551171,-0.009110466,2023-06-23
0.05392488,0.019458104,-0.022238705,-0.012965165,2023-08-04
0.02903239,0.011134552,0.010588596,0.005491201,2023-06-21
-0.005785248,-0.00060865656,-0.0050156508,-0.0069566257,2023-03-26
0.0406825,0.021138774,-0.014755036,-0.010456454,2023-08-10
0.0072713667,0.01261466,-0.038161404,-0.017542016,2023-09-03
-0.015949238,-0.009883529,0.026670523,0.01249362,2023-09-30
0.0063690804,0.0116851935,-0.008226729,-0.016665705,2023-07-31
0.002706859,-0.0042328406,-0.022371395,-0.015971217,2023-05-16
-0.030226594,-0.030333458,0.00026537833,0.00048963167,2023-05-15
0.021416033,0.013328454,-0.005785248,-0.0048397817,2023-08-21
0.019319544,0.022065978,0.005944475,-0.00017516688,2023-07-20
0.043787427,0.03855314,-0.0629212,-0.03251128,2023-08-26
-0.010721285,-0.01713544,-0.008624796,-0.006562002,2023-03-25
0.05466794,0.01512579,-0.067432635,-0.019252151,2023-07-07
-0.030332744,-0.049566686,-0.00613024,-0.0048503876,2023-04-02
-0.012552395,-0.00017113425,0.010721285,0.012066181,2023-06-09
0.015843088,0.006565323,-0.072342135,-0.02565081,2023-09-17
-0.019505309,-0.01174725,0.023830974,0.00921311,2023-05-26
-0.028262794,-0.03143747,0.0062629287,0.001800729,2023-03-28
-0.006687534,-0.0061381627,-0.0066344584,-0.0055449884,2023-03-21
-0.023194067,-0.022050401,-0.025025178,-0.026274823,2023-04-23
0.008916712,0.011730548,-0.020407595,-0.01966599,2023-07-09
0.0055464073,0.0075106323,0.0043787425,0.0042809267,2023-08-24
0.010376293,0.01546134,-0.011252042,-0.015341982,2023-08-07
0.004352205,0.009040479,-0.019133778,-0.010091579,2023-06-25
0.03723258,0.020368433,-0.05830362,-0.016432285,2023-08-29
0.01226048,0.001339471,-0.036117993,-0.025775455,2023-09-06
0.020911813,0.00972655,-0.0042195157,0.0008706581,2023-06-19
0.025529396,0.015570565,-0.009765923,-0.01133126,2023-08-03
0.016612684,0.028415302,-0.063690804,-0.039735734,2023-09-15
0.018841863,0.010897055,0.013879287,0.007058994,2023-06-14
0.032455772,0.018390905,-0.06814916,-0.034440387,2023-08-16
0.017302668,0.01720711,-0.01923993,-0.019610457,2023-07-10
0.035136092,0.016745754,-0.014648885,-0.005889913,2023-08-08
0.016135003,0.008575996,-0.071890995,-0.024880074,2023-09-04
-0.029616224,-0.019719513,0.0012738161,0.0038338415,2023-05-15
0.0076428964,0.002509877,0.010747823,0.014107468,2023-06-07
-0.027599348,-0.030196982,0.011490882,0.01289044,2023-05-11
0.03394189,0.020807132,-0.018098803,-0.016119335,2023-06-22
-0.015551171,-0.017734656,-0.014675423,-0.016364276,2023-05-15
0.05413718,0.012134244,-0.045140855,-0.014806643,2023-06-27
-0.043070905,-0.02331735,-0.0042725913,0.0026547443,2023-04-11
0.017169978,0.017237984,-0.021071041,-0.022793163,2023-08-23
-0.0073509803,0.0031481553,-0.042778987,-0.031214476,2023-09-29
-0.0050687264,-0.00662476,-0.0105355205,-0.008095821,2023-06-02
-0.02757281,-0.020343555,0.019027628,0.011844383,2023-05-01
0.02903239,0.00869748,-0.045273546,-0.022842456,2023-08-23
0.030783888,0.023297496,-0.034260344,-0.024644908,2023-07-28
-0.021787561,-0.039619207,-0.014701961,-0.006630799,2023-05-06
0.038904466,0.028395567,-0.030491972,-0.019897938,2023-08-08
-0.015710399,-0.033147164,0.0039806752,0.006371284,2023-05-21
-0.017196517,-0.01957819,0.0017249592,-0.011974443,2023-03-08
-0.029934676,-0.019342748,-0.018974552,-0.009119296,2023-03-27
-0.006395618,-0.015745277,0.0076428964,-0.0021141246,2023-05-17
0.013428144,0.0018446352,-0.09612004,-0.02039155,2023-09-12
0.029801987,0.01776001,-0.027546272,-0.017683804,2023-07-22
0.039780214,0.013634978,-0.03211078,-0.019098882,2023-07-03
0.027413582,0.022153161,-0.02022183,-0.0140763335,2023-08-10
-0.0169046,-0.02004719,0.0042195157,-0.0038094427,2023-04-24
-0.024653649,-0.027431766,-0.02587439,-0.031417213,2023-04-04
-0.016692298,-0.009958388,-0.018841863,-0.02184822,2023-05-09
-0.015630784,-0.024455065,0.005334105,0.0141261965,2023-04-05
0.026723599,0.018624736,-0.01127858,-0.01632667,2023-08-08
-0.0076163583,-0.0033212733,0.02733397,0.018142145,2023-05-24
0.02008914,0.012430854,-0.06294774,-0.024830185,2023-09-06
-0.021840638,-0.029291386,0.006714072,0.018657962,2023-03-01
-0.0027333968,-0.0010941233,0.009792461,0.011386765,2023-03-28
-0.031553484,-0.026777672,-0.0008757485,0.0008177981,2023-04-25
0.010243604,0.004598925,-0.011119353,-0.0091403,2023-08-31
0.010933587,0.02302051,-0.012154328,-0.02270243,2023-08-02
0.06135547,0.041060206,-0.025954003,-0.016578935,2023-07-18
0.02526402,0.017929187,-0.0055464073,-0.0065807514,2023-06-25
-0.027732037,-0.012055872,-0.007881736,-0.0074354913,2023-05-03
0.016400382,0.014188517,-0.033729587,-0.018852603,2023-08-31
0.015736936,0.016559813,-0.0029722375,-0.005588984,2023-08-03
0.028581247,0.015687238,-0.033623435,-0.014944755,2023-07-08
0.016373843,0.011515016,-0.0125789335,-0.015024956,2023-09-23
-0.031314645,-0.02658022,-0.006528307,0.0006055571,2023-04-30
-0.007510207,-0.0063286703,-0.01385275,-0.015847474,2023-05-11
-0.012154328,-0.008055681,-0.012287017,-0.013651859,2023-05-22
-0.026909364,-0.025366122,-0.013454682,-0.012409035,2023-04-30
0.0042195157,0.0031633563,0.02069951,0.008075364,2023-06-08
0.036330294,0.015328506,-0.04288514,-0.014772158,2023-07-01
0.0006899837,0.0024483316,-0.013799674,-0.015226994,2023-08-29
0.056976732,0.017232604,-0.0453797,-0.014074702,2023-07-07
0.028820088,0.013829294,-0.06416848,-0.023631852,2023-09-13
0.023326756,0.02180671,-0.03394189,-0.027298044,2023-08-14
0.03211078,0.022930458,-0.00833288,-0.009033076,2023-08-05
0.026909364,0.009011198,-0.041266333,-0.028958436,2023-08-13
0.028262794,0.019889235,-0.007908274,-0.011786941,2023-07-15
-0.026803212,-0.016445355,-0.016586147,-0.0060278885,2023-05-04
-0.0100313015,-0.024013134,-0.01385275,-0.031664073,2023-03-11
-0.020991428,-0.01390863,-0.023592135,-0.020201646,2023-05-04
0.029589685,0.020327073,0.0069794506,-0.010056943,2023-08-18
0.013666985,0.009700803,-0.018178416,-0.014375586,2023-07-12
0.06844108,0.03802611,-0.030624662,-0.0215687,2023-08-21
0.030545047,0.017984003,-0.024600573,-0.03845309,2023-09-08
-0.011066277,-0.00843372,0.0049891127,0.0050630895,2023-06-03
0.03150041,0.02219446,-0.03919638,-0.02567938,2023-07-31
-0.023432909,-0.02366105,-0.017169978,-0.014937706,2023-04-21
-0.0014861188,0.01563272,-0.016931139,-0.022169244,2023-09-28
0.0426463,0.018575646,-0.04410588,-0.018737584,2023-07-11
0.023194067,0.0020529255,0.0032641536,-0.01192347,2023-09-18
-0.030465433,-0.01447613,-0.023990203,-0.013897762,2023-04-11
0.0010880512,0.0027287025,0.0009022864,0.002631966,2023-06-25
0.034393035,0.023533063,-0.00674061,-0.0101454295,2023-07-28
0.032561924,0.024945458,-0.030093905,-0.02161891,2023-08-05
-0.024812875,-0.015770813,-0.0010349755,-0.008107852,2023-04-12
-0.019744148,-0.006436901,-0.0012207404,0.0014407542,2023-06-03
-0.01934608,-0.030465389,0.018549947,0.030398246,2023-04-04
0.021761024,0.017860744,-0.03441957,-0.01401275,2023-07-02
-0.036409907,-0.019169962,0.014914263,0.011008259,2023-05-06
-0.015100027,-0.018332327,-0.016745374,-0.005431846,2023-05-10
0.03075735,0.019638762,-0.033888813,-0.029828463,2023-07-26
0.050023817,0.021085456,0.007297904,-0.0030046795,2023-06-21
0.024706723,0.011994427,-0.022397932,-0.012415804,2023-07-09
0.029855063,0.019245964,0.010800899,0.0067126164,2023-06-09
-0.004829886,-0.002985593,0.030200055,0.005722779,2023-06-09
0.015471557,0.0090462435,-0.049121533,-0.014866192,2023-09-01
0.0039806752,0.0005541537,-0.034870714,-0.012646649,2023-09-07
-0.027864726,-0.020719538,0.0076428964,0.0032376535,2023-04-18
-0.008890174,-0.005962083,0.0055464073,0.013262605,2023-04-01
0.03723258,0.018624512,-0.031818863,-0.022358917,2023-07-29
-0.01862956,-0.03149554,-0.00992515,-0.0075549036,2023-03-22
-0.02242447,-0.022575604,0.010110915,0.012674352,2023-05-13
-0.022955226,-0.020568335,-0.01249932,-0.0062542316,2023-05-03
0.035268784,0.012471329,0.0038745238,9.344518e-05,2023-06-14
0.008200191,0.00067756325,-0.062178146,-0.040058155,2023-09-29
0.017859962,0.017109063,-0.0021495647,-0.023004279,2023-08-16
0.04084173,0.021659188,-0.0004511432,-0.0038668383,2023-06-26
-0.04267284,-0.021297848,0.0032906914,0.0006930772,2023-05-04
-0.017116902,-0.027681185,-0.0020168754,-0.0075412504,2023-04-24
0.031553484,0.013976939,-0.041478634,-0.016667437,2023-08-24
-0.018364182,-0.024252282,0.004352205,-0.0009983424,2023-05-23
0.010960125,0.019049924,-0.012101253,-0.024391994,2023-07-29
0.017621122,0.020408073,-0.0068467613,-0.009829726,2023-08-05
0.015790012,0.0183815,0.0019372619,-0.010483576,2023-03-06
0.03455226,0.011416038,-0.047263883,-0.018581156,2023-07-05
0.035826076,0.016180918,-0.03996598,-0.019464329,2023-08-30
-0.003688759,-0.0040966887,0.012658547,0.011887845,2023-05-21
0.030598123,0.015411273,0.007218291,0.0014717467,2023-06-03
0.031925015,0.009021886,-0.046759665,-0.019161183,2023-06-29
0.03258846,0.02362636,-0.002892624,-0.009600053,2023-07-31
-0.012472782,-0.057405785,-0.019744148,-0.055808276,2023-05-02
0.012393168,0.025126498,-0.04522047,-0.04045207,2023-09-21
-0.02253062,-0.022224693,-0.011119353,-0.00822231,2023-04-06
-0.009712847,-0.024940701,0.0009818999,-0.0033921637,2023-03-28
0.035879154,0.01124573,0.024414808,0.0032745134,2023-06-14
0.021495646,0.020084592,-0.024096353,-0.011631243,2023-06-07
-0.011676647,-0.013233872,-0.009129015,0.00035435706,2023-04-02
0.027493196,0.0249375,-0.06066549,-0.032148633,2023-09-01
0.024149429,0.009408016,-0.03688759,-0.028376512,2023-08-11
0.062337372,0.038432367,-0.021548722,-0.014107324,2023-07-30
-0.022477545,-0.015614105,-0.00018576485,0.004893925,2023-04-30
-0.0054933317,-0.005345227,0.014993876,0.0136437435,2023-05-21
0.011331655,0.010926191,-0.025635548,-0.02292262,2023-07-15
0.010933587,0.011504507,-0.04102749,-0.021562845,2023-09-21
0.022769462,0.01209894,-0.051297635,-0.0205831,2023-08-28
-0.015949238,-0.010299468,-0.033782665,-0.022559796,2023-05-08
0.027917802,0.015523482,-0.04251361,-0.02401065,2023-07-11
0.0077490476,-0.000891868,-0.02452096,-0.018603146,2023-09-18
0.043070905,0.01790149,-0.03508302,-0.017695349,2023-08-15
0.028501634,0.007990489,-0.044822402,-0.018950552,2023-07-08
0.011623572,0.0047545508,-0.07082948,-0.012272086,2023-09-20
0.048935767,0.02503229,-0.017249592,-0.014392264,2023-08-08
0.027625885,0.01903801,-0.022504084,-0.016425781,2023-08-07
0.06806955,0.035492316,-0.0627089,-0.027661517,2023-07-18
0.021734485,0.0109149385,-0.021495646,-0.013328418,2023-08-21
-0.011915487,-0.059494622,-0.021548722,-0.05834186,2023-04-29
-0.0021230266,-0.008394269,0.004431818,0.005033384,2023-03-15
0.045432772,0.020600908,-0.077729315,-0.022602998,2023-08-28
0.04959921,0.021127513,0.009129015,-0.004656378,2023-06-23
0.0034764563,0.0040914323,-0.0013534295,0.0015086886,2023-06-26
-0.0141181275,-0.02119338,-0.0018576484,-0.005929772,2023-04-11
-0.019452233,-0.014658993,0.017329207,0.01572607,2023-04-27
-0.020938352,-0.021097714,-0.0021761025,-0.0023140758,2023-04-05
0.052624524,0.020923657,-0.019293005,-0.009570813,2023-08-09
0.001751497,0.0037541073,0.0029191617,-0.001511462,2023-09-06
-0.0003715297,-0.012569325,-0.019133778,-0.024342384,2023-05-18
0.002229178,0.009086564,-0.0151531035,-0.012324601,2023-06-20
-0.03858601,-0.023995483,-0.0046971967,0.004398849,2023-05-02
0.024839412,0.02232635,-0.033278443,-0.022590876,2023-07-09
0.029005853,0.012412077,-0.07539399,-0.03242887,2023-09-04
-0.018576484,-0.010086054,0.021522183,0.014025068,2023-05-29
0.014781574,0.0130092185,-0.041080568,-0.018566027,2023-05-29
-0.023565596,-0.04423742,-0.018921476,-0.021123257,2023-03-30
0.012711623,0.013298066,-0.0067936857,-0.015237402,2023-07-01
-0.010853974,-0.019220537,0.004617583,0.0071590524,2023-04-08
-0.0017249592,0.0026899911,-0.032031167,-0.02253592,2023-05-28
