x,y,u_pred,v_pred,Z0,t
0.3677686,0.3928574,0.0019385088,-0.014473245,0.015701866,0.46948355
0.8305783,0.28571463,0.012007814,-0.018665517,-0.030340217,0.657277
0.19123036,0.4956354,0.019148324,-0.03410286,0.04739911,0.8309859
0.681818,0.1785722,-0.01269095,0.0075561525,-0.03661086,0.4225352
0.07437987,0.38571465,0.015542214,-0.05302699,-0.01941133,0.8920188
0.7272726,0.16428535,0.013800845,-0.043716148,-0.059791185,0.91549295
0.7479336,0.55714345,-0.017936567,0.011813526,-0.017368065,0.26760563
0.7066112,0.47857195,-0.015377654,0.0034056967,-0.021068433,0.3943662
0.8884295,0.41428664,-0.022527851,0.008510149,0.006487169,0.26291078
0.27272707,0.82857054,0.029256033,-0.037205495,0.0040134867,0.7652582
0.7066112,0.47857195,-0.024597345,-0.004987632,-0.026281614,0.16431925
0.45454535,0.42857143,-0.02223508,-0.008297589,0.021434596,0.31924883
0.17768589,0.33571517,-0.036182597,-0.009498039,0.03524446,0.15023474
0.8305783,0.28571463,0.009339467,-0.019424636,-0.021902863,0.62441313
0.7479336,0.55714345,-0.020879019,0.009460153,-0.012948796,0.2112676
0.30165294,0.44285792,0.008544132,-0.04251841,0.020661408,0.92488265
0.15702456,0.38571364,-0.033663392,-0.009882465,0.022720499,0.065727696
0.31404954,0.65000004,0.0112322,-0.027480058,-0.015588639,0.8779343
0.681818,0.1785722,0.032757387,-0.027753882,-0.01006318,0.75117373
0.06611534,0.7500008,-0.029705426,-0.042369958,0.036636237,0.25821596
0.59504145,0.40000048,-0.024838427,-0.009792695,-0.02498101,0.28638497
0.42148763,0.0,0.014960884,-0.04321751,0.020122005,0.74178404
0.3677686,0.3928574,0.0115201585,-0.022856586,0.025060637,0.6056338
0.44214866,0.39285773,-0.01620394,-0.0038061645,-0.019991923,0.28169015
0.55785125,0.37857157,0.01563197,-0.033278756,-0.01671791,0.8873239
0.6487604,0.55000037,0.030863278,-0.020098832,0.0025106752,0.62910795
0.7438015,0.4785723,0.009665629,-0.0020259842,-0.025305241,0.04694836
0.44214866,0.39285773,0.016322494,0.010203998,0.005480359,0.53521127
